indice,data,horario,POX
"6988","2018-09-13","20:40:00","645"
"6989","2018-09-13","20:40:00","670"
"6990","2018-09-13","20:40:00","680"
"6991","2018-09-13","20:40:00","682"
"6992","2018-09-13","20:40:00","684"
"6993","2018-09-13","20:40:00","675"
"6994","2018-09-13","20:40:00","660"
"6995","2018-09-13","20:40:00","639"
"6996","2018-09-13","20:40:00","615"
"6997","2018-09-13","20:40:00","589"
"6998","2018-09-13","20:40:00","565"
"6999","2018-09-13","20:40:00","534"
"7000","2018-09-13","20:40:00","466"
"7001","2018-09-13","20:40:00","451"
"7002","2018-09-13","20:40:00","432"
"7003","2018-09-13","20:40:00","420"
"7004","2018-09-13","20:40:00","412"
"7005","2018-09-13","20:40:00","408"
"7006","2018-09-13","20:40:00","423"
"7007","2018-09-13","20:40:00","434"
"7008","2018-09-13","20:40:00","432"
"7009","2018-09-13","20:40:00","440"
"7010","2018-09-13","20:40:00","444"
"7011","2018-09-13","20:40:00","447"
"7012","2018-09-13","20:40:00","458"
"7013","2018-09-13","20:40:00","467"
"7014","2018-09-13","20:40:00","475"
"7015","2018-09-13","20:40:00","474"
"7016","2018-09-13","20:40:00","482"
"7017","2018-09-13","20:40:00","483"
"7018","2018-09-13","20:40:00","489"
"7019","2018-09-13","20:40:00","473"
"7020","2018-09-13","20:40:00","477"
"7021","2018-09-13","20:40:00","485"
"7022","2018-09-13","20:40:00","490"
"7023","2018-09-13","20:40:00","493"
"7024","2018-09-13","20:40:00","494"
"7025","2018-09-13","20:40:00","498"
"7026","2018-09-13","20:40:00","498"
"7027","2018-09-13","20:40:00","501"
"7028","2018-09-13","20:40:00","505"
"7029","2018-09-13","20:40:00","509"
"7030","2018-09-13","20:40:00","500"
"7031","2018-09-13","20:40:00","500"
"7032","2018-09-13","20:40:00","511"
"7033","2018-09-13","20:40:00","521"
"7034","2018-09-13","20:40:00","545"
"7035","2018-09-13","20:40:00","592"
"7036","2018-09-13","20:40:00","611"
"7037","2018-09-13","20:40:00","634"
"7038","2018-09-13","20:40:00","656"
"7039","2018-09-13","20:40:00","691"
"7040","2018-09-13","20:40:00","753"
"7041","2018-09-13","20:40:00","778"
"7042","2018-09-13","20:40:00","793"
"7043","2018-09-13","20:40:00","801"
"7044","2018-09-13","20:40:00","796"
"7045","2018-09-13","20:40:00","784"
"7046","2018-09-13","20:40:00","765"
"7047","2018-09-13","20:40:00","741"
"7048","2018-09-13","20:40:00","711"
"7049","2018-09-13","20:40:00","696"
"7050","2018-09-13","20:40:00","659"
"7051","2018-09-13","20:40:00","636"
"7052","2018-09-13","20:40:00","615"
"7053","2018-09-13","20:40:00","594"
"7054","2018-09-13","20:40:00","571"
"7055","2018-09-13","20:40:00","552"
"7056","2018-09-13","20:40:00","529"
"7057","2018-09-13","20:40:00","498"
"7058","2018-09-13","20:40:00","472"
"7059","2018-09-13","20:40:00","456"
"7060","2018-09-13","20:40:00","438"
"7061","2018-09-13","20:40:00","432"
"7062","2018-09-13","20:40:00","429"
"7063","2018-09-13","20:40:00","423"
"7064","2018-09-13","20:40:00","445"
"7065","2018-09-13","20:40:00","429"
"7066","2018-09-13","20:40:00","418"
"7067","2018-09-13","20:40:00","394"
"7068","2018-09-13","20:40:00","389"
"7069","2018-09-13","20:40:00","383"
"7070","2018-09-13","20:40:00","381"
"7071","2018-09-13","20:40:00","381"
"7072","2018-09-13","20:40:00","380"
"7073","2018-09-13","20:40:00","379"
"7074","2018-09-13","20:40:00","372"
"7075","2018-09-13","20:40:00","372"
"7076","2018-09-13","20:40:00","350"
"7077","2018-09-13","20:40:00","363"
"7078","2018-09-13","20:40:00","368"
"7079","2018-09-13","20:40:00","382"
"7080","2018-09-13","20:40:00","399"
"7081","2018-09-13","20:40:00","407"
"7082","2018-09-13","20:40:00","417"
"7083","2018-09-13","20:40:00","419"
"7084","2018-09-13","20:40:00","428"
"7085","2018-09-13","20:40:00","431"
"7086","2018-09-13","20:40:00","440"
"7087","2018-09-13","20:40:00","451"
"7088","2018-09-13","20:40:00","469"
"7089","2018-09-13","20:40:00","482"
"7090","2018-09-13","20:40:00","526"
"7091","2018-09-13","20:40:00","559"
"7092","2018-09-13","20:40:00","591"
"7093","2018-09-13","20:40:00","648"
"7094","2018-09-13","20:40:00","670"
"7095","2018-09-13","20:40:00","670"
"7096","2018-09-13","20:40:00","690"
"7097","2018-09-13","20:40:00","701"
"7098","2018-09-13","20:40:00","706"
"7099","2018-09-13","20:40:00","699"
"7100","2018-09-13","20:40:00","667"
"7101","2018-09-13","20:40:00","643"
"7102","2018-09-13","20:40:00","614"
"7103","2018-09-13","20:40:00","583"
"7104","2018-09-13","20:40:00","549"
"7105","2018-09-13","20:40:00","523"
"7106","2018-09-13","20:40:00","500"
"7107","2018-09-13","20:40:00","477"
"7108","2018-09-13","20:40:00","452"
"7109","2018-09-13","20:40:00","431"
"7110","2018-09-13","20:40:00","395"
"7111","2018-09-13","20:40:00","381"
"7112","2018-09-13","20:40:00","373"
"7113","2018-09-13","20:40:00","370"
"7114","2018-09-13","20:40:00","350"
"7115","2018-09-13","20:40:00","359"
"7116","2018-09-13","20:40:00","375"
"7117","2018-09-13","20:40:00","393"
"7118","2018-09-13","20:40:00","416"
"7119","2018-09-13","20:40:00","442"
"7120","2018-09-13","20:40:00","488"
"7121","2018-09-13","20:40:00","520"
"7122","2018-09-13","20:40:00","563"
"7123","2018-09-13","20:40:00","576"
"7124","2018-09-13","20:40:00","587"
"7125","2018-09-13","20:40:00","600"
"7126","2018-09-13","20:40:00","605"
"7127","2018-09-13","20:40:00","609"
"7128","2018-09-13","20:40:00","604"
"7129","2018-09-13","20:40:00","602"
"7130","2018-09-13","20:40:00","585"
"7131","2018-09-13","20:40:00","570"
"7132","2018-09-13","20:40:00","559"
"7133","2018-09-13","20:40:00","527"
"7134","2018-09-13","20:40:00","521"
"7135","2018-09-13","20:40:00","501"
"7136","2018-09-13","20:40:00","488"
"7137","2018-09-13","20:40:00","466"
"7138","2018-09-13","20:40:00","453"
"7139","2018-09-13","20:40:00","432"
"7140","2018-09-13","20:40:00","412"
"7141","2018-09-13","20:40:00","414"
"7142","2018-09-13","20:40:00","402"
"7143","2018-09-13","20:40:00","424"
"7144","2018-09-13","20:40:00","439"
"7145","2018-09-13","20:40:00","471"
"7146","2018-09-13","20:40:00","500"
"7147","2018-09-13","20:40:00","537"
"7148","2018-09-13","20:40:00","566"
"7149","2018-09-13","20:40:00","603"
"7150","2018-09-13","20:40:00","684"
"7151","2018-09-13","20:40:00","670"
"7152","2018-09-13","20:40:00","652"
"7153","2018-09-13","20:40:00","640"
"7154","2018-09-13","20:40:00","625"
"7155","2018-09-13","20:40:00","602"
"7156","2018-09-13","20:40:00","582"
"7157","2018-09-13","20:40:00","552"
"7158","2018-09-13","20:40:00","527"
"7159","2018-09-13","20:40:00","497"
"7160","2018-09-13","20:40:00","450"
"7161","2018-09-13","20:40:00","421"
"7162","2018-09-13","20:40:00","407"
"7163","2018-09-13","20:40:00","396"
"7164","2018-09-13","20:40:00","386"
"7165","2018-09-13","20:40:00","390"
"7166","2018-09-13","20:40:00","385"
"7167","2018-09-13","20:40:00","387"
"7168","2018-09-13","20:40:00","391"
"7169","2018-09-13","20:40:00","397"
"7170","2018-09-13","20:40:00","419"
"7171","2018-09-13","20:40:00","415"
"7172","2018-09-13","20:40:00","441"
"7173","2018-09-13","20:40:00","460"
"7174","2018-09-13","20:40:00","472"
"7175","2018-09-13","20:40:00","487"
"7176","2018-09-13","20:40:00","492"
"7177","2018-09-13","20:40:00","493"
"7178","2018-09-13","20:40:00","497"
"7179","2018-09-13","20:40:00","495"
"7180","2018-09-13","20:40:00","529"
"7181","2018-09-13","20:40:00","538"
"7182","2018-09-13","20:40:00","542"
"7183","2018-09-13","20:40:00","543"
"7184","2018-09-13","20:40:00","540"
"7185","2018-09-13","20:40:00","534"
"7186","2018-09-13","20:40:00","523"
"7187","2018-09-13","20:40:00","504"
"7188","2018-09-13","20:40:00","488"
"7189","2018-09-13","20:40:00","470"
"7190","2018-09-13","20:40:00","434"
"7191","2018-09-13","20:40:00","428"
"7192","2018-09-13","20:40:00","427"
"7193","2018-09-13","20:40:00","434"
"7194","2018-09-13","20:40:00","444"
"7195","2018-09-13","20:40:00","465"
"7196","2018-09-13","20:40:00","489"
"7197","2018-09-13","20:40:00","522"
"7198","2018-09-13","20:40:00","549"
"7199","2018-09-13","20:40:00","591"
"7200","2018-09-13","20:40:00","670"
"7201","2018-09-13","20:40:00","720"
"7202","2018-09-13","20:40:00","774"
"7203","2018-09-13","20:40:00","806"
"7204","2018-09-13","20:40:00","845"
"7205","2018-09-13","20:40:00","852"
"7206","2018-09-13","20:40:00","859"
"7207","2018-09-13","20:40:00","839"
"7208","2018-09-13","20:40:00","812"
"7209","2018-09-13","20:40:00","789"
"7210","2018-09-13","20:40:00","681"
"7211","2018-09-13","20:40:00","639"
"7212","2018-09-13","20:40:00","593"
"7213","2018-09-13","20:40:00","565"
"7214","2018-09-13","20:40:00","530"
"7215","2018-09-13","20:40:00","507"
"7216","2018-09-13","20:40:00","480"
"7217","2018-09-13","20:40:00","463"
"7218","2018-09-13","20:40:00","439"
"7219","2018-09-13","20:40:00","411"
"7220","2018-09-13","20:40:00","383"
"7221","2018-09-13","20:40:00","370"
"7222","2018-09-13","20:40:00","362"
"7223","2018-09-13","20:40:00","354"
"7224","2018-09-13","20:40:00","345"
"7225","2018-09-13","20:40:00","333"
"7226","2018-09-13","20:40:00","323"
"7227","2018-09-13","20:40:00","317"
"7228","2018-09-13","20:40:00","309"
"7229","2018-09-13","20:40:00","305"
"7230","2018-09-13","20:40:00","330"
"7231","2018-09-13","20:41:00","347"
"7232","2018-09-13","20:41:00","365"
"7233","2018-09-13","20:41:00","384"
"7234","2018-09-13","20:41:00","403"
"7235","2018-09-13","20:41:00","417"
"7236","2018-09-13","20:41:00","431"
"7237","2018-09-13","20:41:00","441"
"7238","2018-09-13","20:41:00","464"
"7239","2018-09-13","20:41:00","470"
"7240","2018-09-13","20:41:00","474"
"7241","2018-09-13","20:41:00","475"
"7242","2018-09-13","20:41:00","470"
"7243","2018-09-13","20:41:00","467"
"7244","2018-09-13","20:41:00","460"
"7245","2018-09-13","20:41:00","458"
"7246","2018-09-13","20:41:00","452"
"7247","2018-09-13","20:41:00","447"
"7248","2018-09-13","20:41:00","432"
"7249","2018-09-13","20:41:00","438"
"7250","2018-09-13","20:41:00","469"
"7251","2018-09-13","20:41:00","491"
"7252","2018-09-13","20:41:00","531"
"7253","2018-09-13","20:41:00","569"
"7254","2018-09-13","20:41:00","618"
"7255","2018-09-13","20:41:00","663"
"7256","2018-09-13","20:41:00","700"
"7257","2018-09-13","20:41:00","719"
"7258","2018-09-13","20:41:00","742"
"7259","2018-09-13","20:41:00","751"
"7260","2018-09-13","20:41:00","737"
"7261","2018-09-13","20:41:00","712"
"7262","2018-09-13","20:41:00","684"
"7263","2018-09-13","20:41:00","653"
"7264","2018-09-13","20:41:00","609"
"7265","2018-09-13","20:41:00","575"
"7266","2018-09-13","20:41:00","545"
"7267","2018-09-13","20:41:00","526"
"7268","2018-09-13","20:41:00","479"
"7269","2018-09-13","20:41:00","445"
"7270","2018-09-13","20:41:00","399"
"7271","2018-09-13","20:41:00","381"
"7272","2018-09-13","20:41:00","375"
"7273","2018-09-13","20:41:00","369"
"7274","2018-09-13","20:41:00","365"
"7275","2018-09-13","20:41:00","364"
"7276","2018-09-13","20:41:00","361"
"7277","2018-09-13","20:41:00","368"
"7278","2018-09-13","20:41:00","380"
"7279","2018-09-13","20:41:00","382"
"7280","2018-09-13","20:41:00","387"
"7281","2018-09-13","20:41:00","391"
"7282","2018-09-13","20:41:00","394"
"7283","2018-09-13","20:41:00","401"
"7284","2018-09-13","20:41:00","410"
"7285","2018-09-13","20:41:00","404"
"7286","2018-09-13","20:41:00","410"
"7287","2018-09-13","20:41:00","425"
"7288","2018-09-13","20:41:00","438"
"7289","2018-09-13","20:41:00","454"
"7290","2018-09-13","20:41:00","486"
"7291","2018-09-13","20:41:00","499"
"7292","2018-09-13","20:41:00","512"
"7293","2018-09-13","20:41:00","512"
"7294","2018-09-13","20:41:00","514"
"7295","2018-09-13","20:41:00","508"
"7296","2018-09-13","20:41:00","531"
"7297","2018-09-13","20:41:00","532"
"7298","2018-09-13","20:41:00","519"
"7299","2018-09-13","20:41:00","514"
"7300","2018-09-13","20:41:00","490"
"7301","2018-09-13","20:41:00","481"
"7302","2018-09-13","20:41:00","476"
"7303","2018-09-13","20:41:00","473"
"7304","2018-09-13","20:41:00","457"
"7305","2018-09-13","20:41:00","470"
"7306","2018-09-13","20:41:00","492"
"7307","2018-09-13","20:41:00","521"
"7308","2018-09-13","20:41:00","557"
"7309","2018-09-13","20:41:00","594"
"7310","2018-09-13","20:41:00","648"
"7311","2018-09-13","20:41:00","667"
"7312","2018-09-13","20:41:00","674"
"7313","2018-09-13","20:41:00","663"
"7314","2018-09-13","20:41:00","657"
"7315","2018-09-13","20:41:00","643"
"7316","2018-09-13","20:41:00","622"
"7317","2018-09-13","20:41:00","600"
"7318","2018-09-13","20:41:00","568"
"7319","2018-09-13","20:41:00","538"
"7320","2018-09-13","20:41:00","480"
"7321","2018-09-13","20:41:00","453"
"7322","2018-09-13","20:41:00","422"
"7323","2018-09-13","20:41:00","396"
"7324","2018-09-13","20:41:00","414"
"7325","2018-09-13","20:41:00","387"
"7326","2018-09-13","20:41:00","375"
"7327","2018-09-13","20:41:00","365"
"7328","2018-09-13","20:41:00","366"
"7329","2018-09-13","20:41:00","368"
"7330","2018-09-13","20:41:00","385"
"7331","2018-09-13","20:41:00","399"
"7332","2018-09-13","20:41:00","400"
"7333","2018-09-13","20:41:00","425"
"7334","2018-09-13","20:41:00","446"
"7335","2018-09-13","20:41:00","467"
"7336","2018-09-13","20:41:00","483"
"7337","2018-09-13","20:41:00","495"
"7338","2018-09-13","20:41:00","503"
"7339","2018-09-13","20:41:00","511"
"7340","2018-09-13","20:41:00","524"
"7341","2018-09-13","20:41:00","510"
"7342","2018-09-13","20:41:00","503"
"7343","2018-09-13","20:41:00","499"
"7344","2018-09-13","20:41:00","490"
"7345","2018-09-13","20:41:00","485"
"7346","2018-09-13","20:41:00","478"
"7347","2018-09-13","20:41:00","470"
"7348","2018-09-13","20:41:00","463"
"7349","2018-09-13","20:41:00","450"
"7350","2018-09-13","20:41:00","436"
"7351","2018-09-13","20:41:00","423"
"7352","2018-09-13","20:41:00","435"
"7353","2018-09-13","20:41:00","467"
"7354","2018-09-13","20:41:00","486"
"7355","2018-09-13","20:41:00","497"
"7356","2018-09-13","20:41:00","513"
"7357","2018-09-13","20:41:00","523"
"7358","2018-09-13","20:41:00","543"
"7359","2018-09-13","20:41:00","560"
"7360","2018-09-13","20:41:00","595"
"7361","2018-09-13","20:41:00","638"
"7362","2018-09-13","20:41:00","684"
"7363","2018-09-13","20:41:00","749"
"7364","2018-09-13","20:41:00","798"
"7365","2018-09-13","20:41:00","832"
"7366","2018-09-13","20:41:00","847"
"7367","2018-09-13","20:41:00","852"
"7368","2018-09-13","20:41:00","831"
"7369","2018-09-13","20:41:00","806"
"7370","2018-09-13","20:41:00","696"
"7371","2018-09-13","20:41:00","648"
"7372","2018-09-13","20:41:00","610"
"7373","2018-09-13","20:41:00","578"
"7374","2018-09-13","20:41:00","551"
"7375","2018-09-13","20:41:00","528"
"7376","2018-09-13","20:41:00","501"
"7377","2018-09-13","20:41:00","476"
"7378","2018-09-13","20:41:00","451"
"7379","2018-09-13","20:41:00","432"
"7380","2018-09-13","20:41:00","389"
"7381","2018-09-13","20:41:00","399"
"7382","2018-09-13","20:41:00","423"
"7383","2018-09-13","20:41:00","435"
"7384","2018-09-13","20:41:00","451"
"7385","2018-09-13","20:41:00","467"
"7386","2018-09-13","20:41:00","471"
"7387","2018-09-13","20:41:00","467"
"7388","2018-09-13","20:41:00","468"
"7389","2018-09-13","20:41:00","464"
"7390","2018-09-13","20:41:00","484"
"7391","2018-09-13","20:41:00","492"
"7392","2018-09-13","20:41:00","503"
"7393","2018-09-13","20:41:00","507"
"7394","2018-09-13","20:41:00","505"
"7395","2018-09-13","20:41:00","500"
"7396","2018-09-13","20:41:00","489"
"7397","2018-09-13","20:41:00","482"
"7398","2018-09-13","20:41:00","472"
"7399","2018-09-13","20:41:00","445"
"7400","2018-09-13","20:41:00","439"
"7401","2018-09-13","20:41:00","438"
"7402","2018-09-13","20:41:00","444"
"7403","2018-09-13","20:41:00","445"
"7404","2018-09-13","20:41:00","447"
"7405","2018-09-13","20:41:00","449"
"7406","2018-09-13","20:41:00","447"
"7407","2018-09-13","20:41:00","442"
"7408","2018-09-13","20:41:00","432"
"7409","2018-09-13","20:41:00","422"
"7410","2018-09-13","20:41:00","434"
"7411","2018-09-13","20:41:00","475"
"7412","2018-09-13","20:41:00","500"
"7413","2018-09-13","20:41:00","525"
"7414","2018-09-13","20:41:00","560"
"7415","2018-09-13","20:41:00","591"
"7416","2018-09-13","20:41:00","618"
"7417","2018-09-13","20:41:00","642"
"7418","2018-09-13","20:41:00","639"
"7419","2018-09-13","20:41:00","656"
"7420","2018-09-13","20:41:00","658"
"7421","2018-09-13","20:41:00","644"
"7422","2018-09-13","20:41:00","629"
"7423","2018-09-13","20:41:00","604"
"7424","2018-09-13","20:41:00","579"
"7425","2018-09-13","20:41:00","548"
"7426","2018-09-13","20:41:00","525"
"7427","2018-09-13","20:41:00","480"
"7428","2018-09-13","20:41:00","466"
"7429","2018-09-13","20:41:00","450"
"7430","2018-09-13","20:41:00","436"
"7431","2018-09-13","20:41:00","432"
"7432","2018-09-13","20:41:00","431"
"7433","2018-09-13","20:41:00","433"
"7434","2018-09-13","20:41:00","436"
"7435","2018-09-13","20:41:00","439"
"7436","2018-09-13","20:41:00","439"
"7437","2018-09-13","20:41:00","438"
"7438","2018-09-13","20:41:00","449"
"7439","2018-09-13","20:41:00","462"
"7440","2018-09-13","20:41:00","501"
"7441","2018-09-13","20:41:00","503"
"7442","2018-09-13","20:41:00","501"
"7443","2018-09-13","20:41:00","499"
"7444","2018-09-13","20:41:00","495"
"7445","2018-09-13","20:41:00","491"
"7446","2018-09-13","20:41:00","479"
"7447","2018-09-13","20:41:00","482"
"7448","2018-09-13","20:41:00","479"
"7449","2018-09-13","20:41:00","480"
"7450","2018-09-13","20:41:00","467"
"7451","2018-09-13","20:41:00","467"
"7452","2018-09-13","20:41:00","458"
"7453","2018-09-13","20:41:00","446"
"7454","2018-09-13","20:41:00","445"
"7455","2018-09-13","20:41:00","423"
"7456","2018-09-13","20:41:00","414"
"7457","2018-09-13","20:41:00","415"
"7458","2018-09-13","20:41:00","417"
"7459","2018-09-13","20:41:00","421"
"7460","2018-09-13","20:41:00","442"
"7461","2018-09-13","20:41:00","451"
"7462","2018-09-13","20:41:00","463"
"7463","2018-09-13","20:41:00","478"
"7464","2018-09-13","20:41:00","493"
"7465","2018-09-13","20:41:00","506"
"7466","2018-09-13","20:41:00","540"
"7467","2018-09-13","20:41:00","580"
"7468","2018-09-13","20:41:00","626"
"7469","2018-09-13","20:41:00","695"
"7470","2018-09-13","20:41:00","749"
"7471","2018-09-13","20:41:00","762"
"7472","2018-09-13","20:41:00","774"
"7473","2018-09-13","20:41:00","764"
"7474","2018-09-13","20:41:00","737"
"7475","2018-09-13","20:41:00","710"
"7476","2018-09-13","20:41:00","688"
"7477","2018-09-13","20:41:00","649"
"7478","2018-09-13","20:41:00","618"
"7479","2018-09-13","20:41:00","588"
"7480","2018-09-13","20:41:00","521"
"7481","2018-09-13","20:41:00","500"
"7482","2018-09-13","20:41:00","478"
"7483","2018-09-13","20:41:00","458"
"7484","2018-09-13","20:41:00","429"
"7485","2018-09-13","20:41:00","417"
"7486","2018-09-13","20:41:00","405"
"7487","2018-09-13","20:41:00","398"
"7488","2018-09-13","20:41:00","394"
"7489","2018-09-13","20:41:00","397"
"7490","2018-09-13","20:41:00","411"
"7491","2018-09-13","20:41:00","416"
"7492","2018-09-13","20:41:00","428"
"7493","2018-09-13","20:41:00","419"
"7494","2018-09-13","20:41:00","433"
"7495","2018-09-13","20:41:00","447"
"7496","2018-09-13","20:41:00","460"
"7497","2018-09-13","20:41:00","472"
"7498","2018-09-13","20:41:00","492"
"7499","2018-09-13","20:41:00","491"
"7500","2018-09-13","20:41:00","488"
"7501","2018-09-13","20:41:00","489"
"7502","2018-09-13","20:41:00","487"
"7503","2018-09-13","20:41:00","485"
"7504","2018-09-13","20:41:00","489"
"7505","2018-09-13","20:41:00","486"
