indice, data, horario, GSR
"5479","2018-09-13","20:40:00","310"
"5480","2018-09-13","20:40:00","310"
"5481","2018-09-13","20:40:00","310"
"5482","2018-09-13","20:40:00","308"
"5483","2018-09-13","20:40:00","308"
"5484","2018-09-13","20:40:00","309"
"5485","2018-09-13","20:40:00","308"
"5486","2018-09-13","20:40:00","308"
"5487","2018-09-13","20:40:00","308"
"5488","2018-09-13","20:40:00","307"
"5489","2018-09-13","20:40:00","308"
"5490","2018-09-13","20:40:00","308"
"5491","2018-09-13","20:40:00","308"
"5492","2018-09-13","20:40:00","308"
"5493","2018-09-13","20:40:00","309"
"5494","2018-09-13","20:40:00","310"
"5495","2018-09-13","20:40:00","309"
"5496","2018-09-13","20:40:00","310"
"5497","2018-09-13","20:40:00","310"
"5498","2018-09-13","20:40:00","310"
"5499","2018-09-13","20:40:00","312"
"5500","2018-09-13","20:40:00","312"
"5501","2018-09-13","20:40:00","312"
"5502","2018-09-13","20:40:00","313"
"5503","2018-09-13","20:40:00","313"
"5504","2018-09-13","20:40:00","314"
"5505","2018-09-13","20:40:00","313"
"5506","2018-09-13","20:40:00","314"
"5507","2018-09-13","20:40:00","314"
"5508","2018-09-13","20:40:00","315"
"5509","2018-09-13","20:40:00","314"
"5510","2018-09-13","20:40:00","314"
"5511","2018-09-13","20:40:00","314"
"5512","2018-09-13","20:40:00","315"
"5513","2018-09-13","20:40:00","314"
"5514","2018-09-13","20:40:00","315"
"5515","2018-09-13","20:40:00","315"
"5516","2018-09-13","20:40:00","314"
"5517","2018-09-13","20:40:00","315"
"5518","2018-09-13","20:40:00","316"
"5519","2018-09-13","20:40:00","315"
"5520","2018-09-13","20:40:00","315"
"5521","2018-09-13","20:40:00","315"
"5522","2018-09-13","20:40:00","315"
"5523","2018-09-13","20:40:00","316"
"5524","2018-09-13","20:40:00","316"
"5525","2018-09-13","20:40:00","316"
"5526","2018-09-13","20:40:00","316"
"5527","2018-09-13","20:40:00","316"
"5528","2018-09-13","20:40:00","316"
"5529","2018-09-13","20:40:00","316"
"5530","2018-09-13","20:40:00","313"
"5531","2018-09-13","20:40:00","315"
"5532","2018-09-13","20:40:00","315"
"5533","2018-09-13","20:40:00","314"
"5534","2018-09-13","20:40:00","315"
"5535","2018-09-13","20:40:00","315"
"5536","2018-09-13","20:40:00","316"
"5537","2018-09-13","20:40:00","316"
"5538","2018-09-13","20:40:00","315"
"5539","2018-09-13","20:40:00","316"
"5540","2018-09-13","20:40:00","316"
"5541","2018-09-13","20:40:00","316"
"5542","2018-09-13","20:40:00","315"
"5543","2018-09-13","20:40:00","317"
"5544","2018-09-13","20:40:00","316"
"5545","2018-09-13","20:40:00","317"
"5546","2018-09-13","20:40:00","317"
"5547","2018-09-13","20:40:00","316"
"5548","2018-09-13","20:40:00","317"
"5549","2018-09-13","20:40:00","317"
"5550","2018-09-13","20:40:00","318"
"5551","2018-09-13","20:40:00","317"
"5552","2018-09-13","20:40:00","317"
"5553","2018-09-13","20:40:00","317"
"5554","2018-09-13","20:40:00","318"
"5555","2018-09-13","20:40:00","318"
"5556","2018-09-13","20:40:00","317"
"5557","2018-09-13","20:40:00","317"
"5558","2018-09-13","20:40:00","318"
"5559","2018-09-13","20:40:00","317"
"5560","2018-09-13","20:40:00","317"
"5561","2018-09-13","20:40:00","318"
"5562","2018-09-13","20:40:00","318"
"5563","2018-09-13","20:40:00","318"
"5564","2018-09-13","20:40:00","318"
"5565","2018-09-13","20:40:00","320"
"5566","2018-09-13","20:40:00","319"
"5567","2018-09-13","20:40:00","319"
"5568","2018-09-13","20:40:00","319"
"5569","2018-09-13","20:40:00","319"
"5570","2018-09-13","20:40:00","320"
"5571","2018-09-13","20:40:00","319"
"5572","2018-09-13","20:40:00","320"
"5573","2018-09-13","20:40:00","320"
"5574","2018-09-13","20:40:00","320"
"5575","2018-09-13","20:40:00","320"
"5576","2018-09-13","20:40:00","320"
"5577","2018-09-13","20:40:00","321"
"5578","2018-09-13","20:40:00","321"
"5579","2018-09-13","20:40:00","321"
"5580","2018-09-13","20:40:00","321"
"5581","2018-09-13","20:40:00","321"
"5582","2018-09-13","20:40:00","321"
"5583","2018-09-13","20:40:00","320"
"5584","2018-09-13","20:40:00","320"
"5585","2018-09-13","20:40:00","319"
"5586","2018-09-13","20:40:00","320"
"5587","2018-09-13","20:40:00","319"
"5588","2018-09-13","20:40:00","319"
"5589","2018-09-13","20:40:00","318"
"5590","2018-09-13","20:40:00","317"
"5591","2018-09-13","20:40:00","316"
"5592","2018-09-13","20:40:00","315"
"5593","2018-09-13","20:40:00","315"
"5594","2018-09-13","20:40:00","314"
"5595","2018-09-13","20:40:00","314"
"5596","2018-09-13","20:40:00","312"
"5597","2018-09-13","20:40:00","312"
"5598","2018-09-13","20:40:00","312"
"5599","2018-09-13","20:40:00","311"
"5600","2018-09-13","20:40:00","311"
"5601","2018-09-13","20:40:00","311"
"5602","2018-09-13","20:40:00","311"
"5603","2018-09-13","20:40:00","310"
"5604","2018-09-13","20:40:00","310"
"5605","2018-09-13","20:40:00","309"
"5606","2018-09-13","20:40:00","310"
"5607","2018-09-13","20:40:00","309"
"5608","2018-09-13","20:40:00","309"
"5609","2018-09-13","20:40:00","308"
"5610","2018-09-13","20:40:00","307"
"5611","2018-09-13","20:40:00","307"
"5612","2018-09-13","20:40:00","308"
"5613","2018-09-13","20:40:00","307"
"5614","2018-09-13","20:40:00","307"
"5615","2018-09-13","20:40:00","306"
"5616","2018-09-13","20:40:00","306"
"5617","2018-09-13","20:40:00","307"
"5618","2018-09-13","20:40:00","307"
"5619","2018-09-13","20:40:00","306"
"5620","2018-09-13","20:40:00","306"
"5621","2018-09-13","20:40:00","306"
"5622","2018-09-13","20:40:00","307"
"5623","2018-09-13","20:40:00","307"
"5624","2018-09-13","20:40:00","308"
"5625","2018-09-13","20:40:00","308"
"5626","2018-09-13","20:40:00","309"
"5627","2018-09-13","20:40:00","308"
"5628","2018-09-13","20:40:00","308"
"5629","2018-09-13","20:40:00","309"
"5630","2018-09-13","20:40:00","308"
"5631","2018-09-13","20:40:00","309"
"5632","2018-09-13","20:40:00","308"
"5633","2018-09-13","20:40:00","307"
"5634","2018-09-13","20:40:00","306"
"5635","2018-09-13","20:40:00","306"
"5636","2018-09-13","20:40:00","306"
"5637","2018-09-13","20:40:00","306"
"5638","2018-09-13","20:40:00","305"
"5639","2018-09-13","20:40:00","305"
"5640","2018-09-13","20:40:00","306"
"5641","2018-09-13","20:40:00","306"
"5642","2018-09-13","20:40:00","305"
"5643","2018-09-13","20:40:00","305"
"5644","2018-09-13","20:40:00","304"
"5645","2018-09-13","20:40:00","304"
"5646","2018-09-13","20:40:00","302"
"5647","2018-09-13","20:40:00","305"
"5648","2018-09-13","20:40:00","304"
"5649","2018-09-13","20:40:00","304"
"5650","2018-09-13","20:40:00","304"
"5651","2018-09-13","20:40:00","304"
"5652","2018-09-13","20:40:00","304"
"5653","2018-09-13","20:40:00","304"
"5654","2018-09-13","20:40:00","305"
"5655","2018-09-13","20:40:00","304"
"5656","2018-09-13","20:40:00","305"
"5657","2018-09-13","20:40:00","305"
"5658","2018-09-13","20:40:00","305"
"5659","2018-09-13","20:40:00","305"
"5660","2018-09-13","20:40:00","304"
"5661","2018-09-13","20:40:00","305"
"5662","2018-09-13","20:40:00","304"
"5663","2018-09-13","20:40:00","305"
"5664","2018-09-13","20:40:00","306"
"5665","2018-09-13","20:40:00","305"
"5666","2018-09-13","20:40:00","306"
"5667","2018-09-13","20:40:00","306"
"5668","2018-09-13","20:40:00","305"
"5669","2018-09-13","20:40:00","307"
"5670","2018-09-13","20:40:00","307"
"5671","2018-09-13","20:40:00","307"
"5672","2018-09-13","20:40:00","307"
"5673","2018-09-13","20:40:00","308"
"5674","2018-09-13","20:40:00","307"
"5675","2018-09-13","20:40:00","305"
"5676","2018-09-13","20:40:00","308"
"5677","2018-09-13","20:40:00","309"
"5678","2018-09-13","20:40:00","308"
"5679","2018-09-13","20:40:00","309"
"5680","2018-09-13","20:40:00","309"
"5681","2018-09-13","20:40:00","309"
"5682","2018-09-13","20:40:00","308"
"5683","2018-09-13","20:40:00","310"
"5684","2018-09-13","20:40:00","309"
"5685","2018-09-13","20:40:00","310"
"5686","2018-09-13","20:40:00","312"
"5687","2018-09-13","20:40:00","312"
"5688","2018-09-13","20:40:00","312"
"5689","2018-09-13","20:40:00","311"
"5690","2018-09-13","20:40:00","311"
"5691","2018-09-13","20:40:00","312"
"5692","2018-09-13","20:40:00","312"
"5693","2018-09-13","20:40:00","313"
"5694","2018-09-13","20:40:00","312"
"5695","2018-09-13","20:40:00","313"
"5696","2018-09-13","20:40:00","314"
"5697","2018-09-13","20:40:00","313"
"5698","2018-09-13","20:40:00","314"
"5699","2018-09-13","20:40:00","313"
"5700","2018-09-13","20:40:00","313"
"5701","2018-09-13","20:40:00","315"
"5702","2018-09-13","20:40:00","316"
"5703","2018-09-13","20:40:00","315"
"5704","2018-09-13","20:40:00","315"
"5705","2018-09-13","20:40:00","317"
"5706","2018-09-13","20:40:00","316"
"5707","2018-09-13","20:40:00","317"
"5708","2018-09-13","20:40:00","317"
"5709","2018-09-13","20:40:00","318"
"5710","2018-09-13","20:40:00","318"
"5711","2018-09-13","20:40:00","319"
"5712","2018-09-13","20:40:00","318"
"5713","2018-09-13","20:40:00","318"
"5714","2018-09-13","20:40:00","318"
"5715","2018-09-13","20:40:00","319"
"5716","2018-09-13","20:40:00","318"
"5717","2018-09-13","20:40:00","319"
"5718","2018-09-13","20:40:00","319"
"5719","2018-09-13","20:40:00","318"
"5720","2018-09-13","20:40:00","318"
"5721","2018-09-13","20:40:00","319"
"5722","2018-09-13","20:40:00","319"
"5723","2018-09-13","20:40:00","318"
"5724","2018-09-13","20:40:00","319"
"5725","2018-09-13","20:40:00","318"
"5726","2018-09-13","20:40:00","318"
"5727","2018-09-13","20:40:00","319"
"5728","2018-09-13","20:40:00","318"
"5729","2018-09-13","20:40:00","318"
"5730","2018-09-13","20:40:00","317"
"5731","2018-09-13","20:40:00","318"
"5732","2018-09-13","20:40:00","317"
"5733","2018-09-13","20:40:00","317"
"5734","2018-09-13","20:40:00","317"
"5735","2018-09-13","20:40:00","317"
"5736","2018-09-13","20:40:00","316"
"5737","2018-09-13","20:40:00","317"
"5738","2018-09-13","20:40:00","316"
"5739","2018-09-13","20:40:00","317"
"5740","2018-09-13","20:40:00","317"
"5741","2018-09-13","20:40:00","317"
"5742","2018-09-13","20:40:00","317"
"5743","2018-09-13","20:40:00","317"
"5744","2018-09-13","20:40:00","317"
"5745","2018-09-13","20:40:00","318"
"5746","2018-09-13","20:40:00","318"
"5747","2018-09-13","20:40:00","318"
"5748","2018-09-13","20:40:00","318"
"5749","2018-09-13","20:40:00","318"
"5750","2018-09-13","20:40:00","318"
"5751","2018-09-13","20:40:00","319"
"5752","2018-09-13","20:40:00","318"
"5753","2018-09-13","20:40:00","320"
"5754","2018-09-13","20:40:00","319"
"5755","2018-09-13","20:40:00","321"
"5756","2018-09-13","20:40:00","321"
"5757","2018-09-13","20:40:00","321"
"5758","2018-09-13","20:40:00","321"
"5759","2018-09-13","20:40:00","320"
"5760","2018-09-13","20:40:00","320"
"5761","2018-09-13","20:40:00","318"
"5762","2018-09-13","20:40:00","321"
"5763","2018-09-13","20:40:00","322"
"5764","2018-09-13","20:40:00","321"
"5765","2018-09-13","20:40:00","321"
"5766","2018-09-13","20:40:00","320"
"5767","2018-09-13","20:40:00","321"
"5768","2018-09-13","20:40:00","319"
"5769","2018-09-13","20:40:00","319"
"5770","2018-09-13","20:40:00","319"
"5771","2018-09-13","20:40:00","318"
"5772","2018-09-13","20:40:00","317"
"5773","2018-09-13","20:40:00","318"
"5774","2018-09-13","20:40:00","317"
"5775","2018-09-13","20:40:00","316"
"5776","2018-09-13","20:40:00","317"
"5777","2018-09-13","20:40:00","318"
"5778","2018-09-13","20:40:00","317"
"5779","2018-09-13","20:40:00","317"
"5780","2018-09-13","20:40:00","317"
"5781","2018-09-13","20:40:00","317"
"5782","2018-09-13","20:40:00","317"
"5783","2018-09-13","20:40:00","318"
"5784","2018-09-13","20:40:00","318"
"5785","2018-09-13","20:40:00","317"
"5786","2018-09-13","20:40:00","317"
"5787","2018-09-13","20:40:00","317"
"5788","2018-09-13","20:40:00","318"
"5789","2018-09-13","20:40:00","318"
"5790","2018-09-13","20:40:00","316"
"5791","2018-09-13","20:40:00","318"
"5792","2018-09-13","20:40:00","319"
"5793","2018-09-13","20:40:00","317"
"5794","2018-09-13","20:40:00","318"
"5795","2018-09-13","20:40:00","317"
"5796","2018-09-13","20:40:00","318"
"5797","2018-09-13","20:40:00","317"
"5798","2018-09-13","20:40:00","317"
"5799","2018-09-13","20:40:00","317"
"5800","2018-09-13","20:40:00","318"
"5801","2018-09-13","20:40:00","317"
"5802","2018-09-13","20:40:00","318"
"5803","2018-09-13","20:40:00","317"
"5804","2018-09-13","20:40:00","318"
"5805","2018-09-13","20:40:00","317"
"5806","2018-09-13","20:40:00","316"
"5807","2018-09-13","20:40:00","317"
"5808","2018-09-13","20:40:00","317"
"5809","2018-09-13","20:40:00","317"
"5810","2018-09-13","20:40:00","316"
"5811","2018-09-13","20:40:00","316"
"5812","2018-09-13","20:40:00","315"
"5813","2018-09-13","20:40:00","316"
"5814","2018-09-13","20:40:00","315"
"5815","2018-09-13","20:40:00","316"
"5816","2018-09-13","20:40:00","315"
"5817","2018-09-13","20:40:00","315"
"5818","2018-09-13","20:40:00","314"
"5819","2018-09-13","20:40:00","313"
"5820","2018-09-13","20:40:00","314"
"5821","2018-09-13","20:40:00","313"
"5822","2018-09-13","20:40:00","313"
"5823","2018-09-13","20:40:00","313"
"5824","2018-09-13","20:40:00","313"
"5825","2018-09-13","20:40:00","313"
"5826","2018-09-13","20:40:00","314"
"5827","2018-09-13","20:40:00","313"
"5828","2018-09-13","20:40:00","313"
"5829","2018-09-13","20:40:00","313"
"5830","2018-09-13","20:40:00","313"
"5831","2018-09-13","20:40:00","313"
"5832","2018-09-13","20:40:00","312"
"5833","2018-09-13","20:40:00","313"
"5834","2018-09-13","20:40:00","313"
"5835","2018-09-13","20:40:00","313"
"5836","2018-09-13","20:40:00","313"
"5837","2018-09-13","20:40:00","312"
"5838","2018-09-13","20:40:00","313"
"5839","2018-09-13","20:40:00","314"
"5840","2018-09-13","20:40:00","314"
"5841","2018-09-13","20:40:00","313"
"5842","2018-09-13","20:40:00","313"
"5843","2018-09-13","20:40:00","314"
"5844","2018-09-13","20:40:00","313"
"5845","2018-09-13","20:40:00","313"
"5846","2018-09-13","20:40:00","313"
"5847","2018-09-13","20:40:00","313"
"5848","2018-09-13","20:40:00","314"
"5849","2018-09-13","20:40:00","311"
"5850","2018-09-13","20:40:00","314"
"5851","2018-09-13","20:40:00","313"
"5852","2018-09-13","20:40:00","314"
"5853","2018-09-13","20:40:00","314"
"5854","2018-09-13","20:40:00","314"
"5855","2018-09-13","20:40:00","314"
"5856","2018-09-13","20:40:00","314"
"5857","2018-09-13","20:40:00","315"
"5858","2018-09-13","20:40:00","314"
"5859","2018-09-13","20:40:00","316"
"5860","2018-09-13","20:40:00","315"
"5861","2018-09-13","20:40:00","314"
"5862","2018-09-13","20:40:00","315"
"5863","2018-09-13","20:40:00","316"
"5864","2018-09-13","20:40:00","315"
"5865","2018-09-13","20:40:00","315"
"5866","2018-09-13","20:40:00","315"
"5867","2018-09-13","20:40:00","315"
"5868","2018-09-13","20:40:00","315"
"5869","2018-09-13","20:40:00","315"
"5870","2018-09-13","20:40:00","315"
"5871","2018-09-13","20:40:00","315"
"5872","2018-09-13","20:40:00","316"
"5873","2018-09-13","20:40:00","315"
"5874","2018-09-13","20:40:00","317"
"5875","2018-09-13","20:40:00","316"
"5876","2018-09-13","20:40:00","316"
"5877","2018-09-13","20:40:00","316"
"5878","2018-09-13","20:40:00","318"
"5879","2018-09-13","20:40:00","317"
"5880","2018-09-13","20:40:00","318"
"5881","2018-09-13","20:40:00","319"
"5882","2018-09-13","20:40:00","319"
"5883","2018-09-13","20:40:00","319"
"5884","2018-09-13","20:40:00","319"
"5885","2018-09-13","20:40:00","320"
"5886","2018-09-13","20:40:00","320"
"5887","2018-09-13","20:40:00","321"
"5888","2018-09-13","20:40:00","322"
"5889","2018-09-13","20:40:00","320"
"5890","2018-09-13","20:40:00","320"
"5891","2018-09-13","20:40:00","320"
"5892","2018-09-13","20:40:00","321"
"5893","2018-09-13","20:40:00","320"
"5894","2018-09-13","20:40:00","320"
"5895","2018-09-13","20:40:00","319"
"5896","2018-09-13","20:40:00","319"
"5897","2018-09-13","20:40:00","320"
"5898","2018-09-13","20:40:00","318"
"5899","2018-09-13","20:40:00","318"
"5900","2018-09-13","20:40:00","318"
"5901","2018-09-13","20:40:00","318"
"5902","2018-09-13","20:40:00","317"
"5903","2018-09-13","20:40:00","317"
"5904","2018-09-13","20:40:00","317"
"5905","2018-09-13","20:40:00","317"
"5906","2018-09-13","20:40:00","316"
"5907","2018-09-13","20:40:00","316"
"5908","2018-09-13","20:40:00","316"
"5909","2018-09-13","20:40:00","316"
"5910","2018-09-13","20:40:00","316"
"5911","2018-09-13","20:40:00","315"
"5912","2018-09-13","20:40:00","317"
"5913","2018-09-13","20:40:00","317"
"5914","2018-09-13","20:40:00","316"
"5915","2018-09-13","20:40:00","316"
"5916","2018-09-13","20:40:00","317"
"5917","2018-09-13","20:40:00","316"
"5918","2018-09-13","20:40:00","317"
"5919","2018-09-13","20:40:00","318"
"5920","2018-09-13","20:40:00","317"
"5921","2018-09-13","20:40:00","317"
"5922","2018-09-13","20:40:00","317"
"5923","2018-09-13","20:40:00","316"
"5924","2018-09-13","20:40:00","316"
"5925","2018-09-13","20:40:00","316"
"5926","2018-09-13","20:40:00","316"
"5927","2018-09-13","20:40:00","316"
"5928","2018-09-13","20:40:00","316"
"5929","2018-09-13","20:40:00","316"
"5930","2018-09-13","20:40:00","315"
"5931","2018-09-13","20:40:00","316"
"5932","2018-09-13","20:40:00","315"
"5933","2018-09-13","20:40:00","316"
"5934","2018-09-13","20:40:00","316"
"5935","2018-09-13","20:40:00","314"
"5936","2018-09-13","20:40:00","315"
"5937","2018-09-13","20:40:00","317"
"5938","2018-09-13","20:40:00","316"
"5939","2018-09-13","20:40:00","315"
"5940","2018-09-13","20:40:00","315"
"5941","2018-09-13","20:40:00","315"
"5942","2018-09-13","20:40:00","316"
"5943","2018-09-13","20:40:00","316"
"5944","2018-09-13","20:40:00","317"
"5945","2018-09-13","20:40:00","316"
"5946","2018-09-13","20:40:00","317"
"5947","2018-09-13","20:40:00","318"
"5948","2018-09-13","20:40:00","318"
"5949","2018-09-13","20:40:00","318"
"5950","2018-09-13","20:40:00","319"
"5951","2018-09-13","20:40:00","320"
"5952","2018-09-13","20:40:00","320"
"5953","2018-09-13","20:40:00","320"
"5954","2018-09-13","20:40:00","321"
"5955","2018-09-13","20:40:00","320"
"5956","2018-09-13","20:40:00","321"
"5957","2018-09-13","20:40:00","322"
"5958","2018-09-13","20:40:00","321"
"5959","2018-09-13","20:40:00","322"
"5960","2018-09-13","20:40:00","321"
"5961","2018-09-13","20:40:00","323"
"5962","2018-09-13","20:40:00","322"
"5963","2018-09-13","20:40:00","322"
"5964","2018-09-13","20:40:00","319"
"5965","2018-09-13","20:40:00","321"
"5966","2018-09-13","20:40:00","321"
"5967","2018-09-13","20:40:00","322"
"5968","2018-09-13","20:40:00","321"
"5969","2018-09-13","20:40:00","321"
"5970","2018-09-13","20:40:00","321"
"5971","2018-09-13","20:40:00","321"
"5972","2018-09-13","20:40:00","321"
"5973","2018-09-13","20:40:00","319"
"5974","2018-09-13","20:40:00","319"
"5975","2018-09-13","20:40:00","318"
"5976","2018-09-13","20:40:00","318"
"5977","2018-09-13","20:40:00","317"
"5978","2018-09-13","20:40:00","317"
"5979","2018-09-13","20:40:00","317"
"5980","2018-09-13","20:40:00","317"
"5981","2018-09-13","20:40:00","317"
"5982","2018-09-13","20:40:00","317"
"5983","2018-09-13","20:40:00","316"
"5984","2018-09-13","20:40:00","315"
"5985","2018-09-13","20:40:00","315"
"5986","2018-09-13","20:40:00","316"
"5987","2018-09-13","20:40:00","315"
"5988","2018-09-13","20:40:00","314"
"5989","2018-09-13","20:40:00","315"
"5990","2018-09-13","20:40:00","314"
"5991","2018-09-13","20:40:00","315"
"5992","2018-09-13","20:40:00","315"
"5993","2018-09-13","20:40:00","314"
"5994","2018-09-13","20:40:00","314"
"5995","2018-09-13","20:40:00","313"
"5996","2018-09-13","20:40:00","314"
